Node,Connections
GUY1903,BRA,SUR,VEN
HKG1903,CHN
HND1903,GTM,NIC,SLV
HRV1903,
HTI1903,CUB,DOM,JAM
HUN1903,
IDN1903,PHL,TLS
IND1903,AFG,BTN,CHN,IRN,LAO,LKA,MDV,NPL,RUS,THA
IRL1903,
IRN1903,AFG,IND,RUS,TUR
IRQ1903,
ISL1903,GBR
ISR1903,
ITA1903,CHE,FRA,MLT
JAM1903,CUB,HTI
JOR1903,
JPN1903,
KAZ1903,
KEN1903,ETH,SDN,TZA,UGA,ZZB
KGZ1903,
KHM1903,LAO,THA
KOR1903,
KWT1903,
LAO1903,CHN,IND,KHM,THA
LBN1903,
LBR1903,
LBY1903,
LKA1903,IND
LSO1903,
LTU1903,
LUX1903,BEL,DEU,FRA
LVA1903,
MAR1903,DZA
MDA1903,
MDG1903,MOZ,MUS
MDV1903,IND
MEX1903,CUB,GTM,USA
MKD1903,
MLI1903,
MLT1903,ITA,TUN
MMR1903,
MNE1903,
MNG1903,
MOZ1903,MDG,MWI,SWZ,TZA,ZWE
MRT1903,
MUS1903,MDG
MWI1903,MOZ,TZA
MYS1903,
NAM1903,AGO,BWA,ZWE
NER1903,
NGA1903,
NIC1903,HND
NLD1903,BEL,DEU
NOR1903,
NPL1903,CHN,IND
NZL1903,AUS
OMN1903,ARE
PAK1903,
PAN1903,
PER1903,BOL,BRA,CHL,COL,ECU
PHL1903,CHN,IDN,TWN
PNG1903,
POL1903,
PRK1903,
PRT1903,ESP
PRY1903,ARG,BOL,BRA
PSB1903,
PSE1903,
PSG1903,
QAT1903,
ROU1903,RUS,SRB,TUR
RUS1903,AFG,CHN,DEU,IND,IRN,ROU,SWE,TUR
RWA1903,
SAU1903,
SDN1903,COD,COG,EGY,ERI,ETH,KEN,TCD,UGA
SEN1903,CPV,GIN,GMB,GNB
SGP1903,
SLB1903,AUS,FJI
SLE1903,GIN
SLV1903,GTM,HND
SML1903,DJI,ETH
SOM1903,
SRB1903,ROU,TUR
SSD1903,
STP1903,
SUR1903,BRA,GUY
SVK1903,
SVN1903,
SWE1903,RUS
SWZ1903,MOZ
SYC1903,
SYR1903,
TCD1903,COG,EGY,SDN,TUR
TGO1903,
THA1903,IND,KHM,LAO
TJK1903,
TKM1903,
TLS1903,AUS,IDN
TTO1903,BRB,VEN
TUN1903,DZA,MLT
TUR1903,DZA,GRC,IRN,ROU,RUS,SRB,TCD
TWN1903,CHN,PHL
TZA1903,COD,KEN,MOZ,MWI,UGA,ZZB
UGA1903,COD,KEN,SDN,TZA
UKR1903,
URY1903,ARG,BRA
USA1903,CAN,CUB,MEX
UZB1903,
VDR1903,
VEN1903,BRA,COL,GUY,TTO
VNM1903,
VUT1903,
XKX1903,
YEM1903,
YMD1903,
ZAF1903,
ZMB1903,
ZWE1903,BWA,MOZ,NAM
ZZB1903,KEN,TZA
AFG1904,IND,IRN,RUS
AGO1904,COD,COG,NAM
ALB1904,
ARE1904,OMN
ARG1904,BOL,BRA,CHL,PRY,URY
ARM1904,
AUS1904,FJI,NZL,SLB,TLS
AUT1904,
AZE1904,
BDI1904,
BEL1904,DEU,FRA,LUX,NLD
BEN1904,
BFA1904,
BGD1904,
BGR1904,
BHR1904,
BIH1904,
BLR1904,
BOL1904,ARG,BRA,CHL,PER,PRY
BRA1904,ARG,BOL,COL,GUY,PER,PRY,SUR,URY,VEN
BRB1904,TTO
BTN1904,CHN,IND
BWA1904,NAM,ZWE
CAF1904,
CAN1904,USA
CHE1904,DEU,FRA,ITA
CHL1904,ARG,BOL,PER
CHN1904,BTN,HKG,IND,LAO,NPL,PHL,RUS,TWN
CIV1904,GHA,GIN
CMR1904,
COD1904,AGO,COG,SDN,TZA,UGA
COG1904,AGO,COD,GAB,SDN,TCD
COL1904,BRA,ECU,PAN,PER,VEN
COM1904,
CPV1904,GMB,SEN
CRI1904,
CUB1904,HTI,JAM,MEX,USA
CYP1904,
CZE1904,
DDR1904,
DEU1904,BEL,CHE,DNK,FRA,LUX,NLD,RUS
DJI1904,ERI,ETH,SML
DNK1904,DEU
DOM1904,HTI
DZA1904,MAR,TUN,TUR
ECU1904,COL,PER
EGY1904,SDN,TCD
ERI1904,DJI,ETH,SDN
ESP1904,FRA,PRT
EST1904,
ETH1904,DJI,ERI,KEN,SDN,SML
FIN1904,
FJI1904,AUS,SLB
FRA1904,BEL,CHE,DEU,ESP,ITA,LUX
GAB1904,COG,GNQ
GBR1904,ISL
GEO1904,
GHA1904,CIV
GIN1904,CIV,GNB,SEN,SLE
GMB1904,CPV,SEN
GNB1904,GIN,SEN
GNQ1904,GAB
GRC1904,TUR
GTM1904,HND,MEX,SLV
GUY1904,BRA,SUR,VEN
HKG1904,CHN
HND1904,GTM,NIC,SLV
HRV1904,
HTI1904,CUB,DOM,JAM
HUN1904,
IDN1904,PHL,TLS
IND1904,AFG,BTN,CHN,IRN,LAO,LKA,MDV,NPL,RUS,THA
IRL1904,
IRN1904,AFG,IND,RUS,TUR
IRQ1904,
ISL1904,GBR
ISR1904,
ITA1904,CHE,FRA,MLT
JAM1904,CUB,HTI
JOR1904,
JPN1904,
KAZ1904,
KEN1904,ETH,SDN,TZA,UGA,ZZB
KGZ1904,
KHM1904,LAO,THA
KOR1904,
KWT1904,
LAO1904,CHN,IND,KHM,THA
LBN1904,
LBR1904,
LBY1904,
LKA1904,IND
LSO1904,
LTU1904,
LUX1904,BEL,DEU,FRA
LVA1904,
MAR1904,DZA
MDA1904,
MDG1904,MOZ,MUS
MDV1904,IND
MEX1904,CUB,GTM,USA
MKD1904,
MLI1904,
MLT1904,ITA,TUN
MMR1904,
MNE1904,
MNG1904,
MOZ1904,MDG,MWI,SWZ,TZA,ZWE
MRT1904,
MUS1904,MDG
MWI1904,MOZ,TZA
MYS1904,
NAM1904,AGO,BWA,ZWE
NER1904,
NGA1904,
NIC1904,HND
NLD1904,BEL,DEU
NOR1904,
NPL1904,CHN,IND
NZL1904,AUS
OMN1904,ARE
PAK1904,
PAN1904,COL
PER1904,BOL,BRA,CHL,COL,ECU
PHL1904,CHN,IDN,TWN
PNG1904,
POL1904,
PRK1904,
PRT1904,ESP
PRY1904,ARG,BOL,BRA
PSB1904,
PSE1904,
PSG1904,
QAT1904,
ROU1904,RUS,SRB,TUR
RUS1904,AFG,CHN,DEU,IND,IRN,ROU,SWE,TUR
RWA1904,
SAU1904,
SDN1904,COD,COG,EGY,ERI,ETH,KEN,TCD,UGA
SEN1904,CPV,GIN,GMB,GNB
SGP1904,
SLB1904,AUS,FJI
SLE1904,GIN
SLV1904,GTM,HND
SML1904,DJI,ETH
SOM1904,
SRB1904,ROU,TUR
SSD1904,
STP1904,
SUR1904,BRA,GUY
SVK1904,
SVN1904,
SWE1904,RUS
SWZ1904,MOZ
SYC1904,
SYR1904,
TCD1904,COG,EGY,SDN,TUR
TGO1904,
THA1904,IND,KHM,LAO
TJK1904,
TKM1904,
TLS1904,AUS,IDN
TTO1904,BRB,VEN
TUN1904,DZA,MLT
TUR1904,DZA,GRC,IRN,ROU,RUS,SRB,TCD
TWN1904,CHN,PHL
TZA1904,COD,KEN,MOZ,MWI,UGA,ZZB
UGA1904,COD,KEN,SDN,TZA
UKR1904,
URY1904,ARG,BRA
USA1904,CAN,CUB,MEX
UZB1904,
VDR1904,
VEN1904,BRA,COL,GUY,TTO
VNM1904,
VUT1904,
XKX1904,
YEM1904,
YMD1904,
ZAF1904,
ZMB1904,
ZWE1904,BWA,MOZ,NAM
ZZB1904,KEN,TZA
AFG1905,IND,IRN,RUS
AGO1905,COD,COG,NAM
ALB1905,
ARE1905,OMN
ARG1905,BOL,BRA,CHL,PRY,URY
ARM1905,
AUS1905,FJI,NZL,SLB,TLS
AUT1905,
AZE1905,
BDI1905,
BEL1905,DEU,FRA,LUX,NLD
BEN1905,MLI,NER
BFA1905,
BGD1905,
BGR1905,
BHR1905,
BIH1905,
BLR1905,
BOL1905,ARG,BRA,CHL,PER,PRY
BRA1905,ARG,BOL,COL,GUY,PER,PRY,SUR,URY,VEN
BRB1905,TTO
BTN1905,CHN,IND
BWA1905,NAM,ZWE
CAF1905,
CAN1905,USA
CHE1905,DEU,FRA,ITA
CHL1905,ARG,BOL,PER
CHN1905,BTN,HKG,IND,LAO,NPL,PHL,RUS,TWN
CIV1905,GHA,GIN,MLI
CMR1905,
COD1905,AGO,COG,SDN,TZA,UGA
COG1905,AGO,COD,GAB,SDN,TCD
COL1905,BRA,ECU,PAN,PER,VEN
COM1905,
CPV1905,GMB,SEN
CRI1905,
CUB1905,HTI,JAM,MEX,USA
CYP1905,
CZE1905,
DDR1905,
DEU1905,BEL,CHE,DNK,FRA,LUX,NLD,RUS
DJI1905,ERI,ETH,SML
DNK1905,DEU
DOM1905,HTI
DZA1905,MAR,MLI,MRT,NER,TUN,TUR
ECU1905,COL,PER
EGY1905,SDN,TCD
ERI1905,DJI,ETH,SDN
ESP1905,FRA,PRT
EST1905,
ETH1905,DJI,ERI,KEN,SDN,SML
FIN1905,
FJI1905,AUS,SLB
FRA1905,BEL,CHE,DEU,ESP,ITA,LUX
GAB1905,COG,GNQ
GBR1905,ISL
GEO1905,
GHA1905,CIV,MLI
GIN1905,CIV,GNB,MLI,SEN,SLE
GMB1905,CPV,SEN
GNB1905,GIN,SEN
GNQ1905,GAB
GRC1905,TUR
GTM1905,HND,MEX,SLV
GUY1905,BRA,SUR,VEN
HKG1905,CHN
HND1905,GTM,NIC,SLV
HRV1905,
HTI1905,CUB,DOM,JAM
HUN1905,
IDN1905,PHL,TLS
IND1905,AFG,BTN,CHN,IRN,LAO,LKA,MDV,NPL,RUS,THA
IRL1905,
IRN1905,AFG,IND,RUS,TUR
IRQ1905,
ISL1905,GBR
ISR1905,
ITA1905,CHE,FRA,MLT
JAM1905,CUB,HTI
JOR1905,
JPN1905,
KAZ1905,
KEN1905,ETH,SDN,TZA,UGA,ZZB
KGZ1905,
KHM1905,LAO,THA
KOR1905,
KWT1905,
LAO1905,CHN,IND,KHM,THA
LBN1905,
LBR1905,
LBY1905,
LKA1905,IND
LSO1905,
LTU1905,
LUX1905,BEL,DEU,FRA
LVA1905,
MAR1905,DZA
MDA1905,
MDG1905,MOZ,MUS
MDV1905,IND
MEX1905,CUB,GTM,USA
MKD1905,
MLI1905,BEN,CIV,DZA,GHA,GIN,MRT,NER,SEN
MLT1905,ITA,TUN
MMR1905,
MNE1905,
MNG1905,
MOZ1905,MDG,MWI,SWZ,TZA,ZWE
MRT1905,DZA,MLI,SEN
MUS1905,MDG
MWI1905,MOZ,TZA
MYS1905,
NAM1905,AGO,BWA,ZWE
NER1905,BEN,DZA,MLI,TCD,TUR
NGA1905,
NIC1905,HND
NLD1905,BEL,DEU
NOR1905,
NPL1905,CHN,IND
NZL1905,AUS
OMN1905,ARE
PAK1905,
PAN1905,COL
PER1905,BOL,BRA,CHL,COL,ECU
PHL1905,CHN,IDN,TWN
PNG1905,
POL1905,
PRK1905,
PRT1905,ESP
PRY1905,ARG,BOL,BRA
PSB1905,
PSE1905,
PSG1905,
QAT1905,
ROU1905,RUS,SRB,TUR
RUS1905,AFG,CHN,DEU,IND,IRN,ROU,SWE,TUR
RWA1905,
SAU1905,
SDN1905,COD,COG,EGY,ERI,ETH,KEN,TCD,UGA
SEN1905,CPV,GIN,GMB,GNB,MLI,MRT
SGP1905,
SLB1905,AUS,FJI
SLE1905,GIN
SLV1905,GTM,HND
SML1905,DJI,ETH
SOM1905,
SRB1905,ROU,TUR
SSD1905,
STP1905,
SUR1905,BRA,GUY
SVK1905,
SVN1905,
SWE1905,RUS
SWZ1905,MOZ
SYC1905,
SYR1905,
TCD1905,COG,EGY,NER,SDN,TUR
TGO1905,
THA1905,IND,KHM,LAO
TJK1905,
TKM1905,
TLS1905,AUS,IDN
TTO1905,BRB,VEN
TUN1905,DZA,MLT
TUR1905,DZA,GRC,IRN,NER,ROU,RUS,SRB,TCD
TWN1905,CHN,PHL
TZA1905,COD,KEN,MOZ,MWI,UGA,ZZB
UGA1905,COD,KEN,SDN,TZA
UKR1905,
URY1905,ARG,BRA
USA1905,CAN,CUB,MEX
UZB1905,
VDR1905,
VEN1905,BRA,COL,GUY,TTO
VNM1905,
VUT1905,
XKX1905,
YEM1905,
YMD1905,
ZAF1905,
ZMB1905,
ZWE1905,BWA,MOZ,NAM
ZZB1905,KEN,TZA
AFG1906,IND,IRN,RUS
AGO1906,COD,COG,NAM
ALB1906,
ARE1906,OMN
ARG1906,BOL,BRA,CHL,PRY,URY
ARM1906,
AUS1906,FJI,NZL,SLB,TLS
AUT1906,
AZE1906,
BDI1906,
BEL1906,DEU,FRA,LUX,NLD
BEN1906,MLI,NER
BFA1906,
BGD1906,
BGR1906,
BHR1906,
BIH1906,
BLR1906,
BOL1906,ARG,BRA,CHL,PER,PRY
BRA1906,ARG,BOL,COL,GUY,PER,PRY,SUR,URY,VEN
BRB1906,TTO
BTN1906,CHN,IND
BWA1906,NAM,ZWE
CAF1906,
CAN1906,USA
CHE1906,DEU,FRA,ITA
CHL1906,ARG,BOL,PER
CHN1906,BTN,HKG,IND,LAO,NPL,PHL,RUS,TWN
CIV1906,GHA,GIN,MLI
CMR1906,
COD1906,AGO,COG,SDN,TZA,UGA
COG1906,AGO,COD,GAB,SDN,TCD
COL1906,BRA,ECU,PAN,PER,VEN
COM1906,
CPV1906,GMB,SEN
CRI1906,
CUB1906,HTI,JAM,MEX,USA
CYP1906,
CZE1906,
DDR1906,
DEU1906,BEL,CHE,DNK,FRA,LUX,NLD,RUS
DJI1906,ERI,ETH,SML
DNK1906,DEU
DOM1906,HTI
DZA1906,MAR,MLI,MRT,NER,TUN,TUR
ECU1906,COL,PER
EGY1906,SDN,TCD
ERI1906,DJI,ETH,SDN
ESP1906,FRA,PRT
EST1906,
ETH1906,DJI,ERI,KEN,SDN,SML
FIN1906,
FJI1906,AUS,SLB
FRA1906,BEL,CHE,DEU,ESP,ITA,LUX
GAB1906,COG,GNQ
GBR1906,ISL
GEO1906,
GHA1906,CIV,MLI
GIN1906,CIV,GNB,MLI,SEN,SLE
GMB1906,CPV,SEN
GNB1906,GIN,SEN
GNQ1906,GAB
GRC1906,TUR
GTM1906,HND,MEX,SLV
GUY1906,BRA,SUR,VEN
HKG1906,CHN
HND1906,GTM,NIC,SLV
HRV1906,
HTI1906,CUB,DOM,JAM
HUN1906,
IDN1906,PHL,TLS
IND1906,AFG,BTN,CHN,IRN,LAO,LKA,MDV,NPL,RUS,THA
IRL1906,
IRN1906,AFG,IND,RUS,TUR
IRQ1906,
ISL1906,GBR
ISR1906,
ITA1906,CHE,FRA,MLT
JAM1906,CUB,HTI
JOR1906,
JPN1906,
KAZ1906,
KEN1906,ETH,SDN,TZA,UGA,ZZB
KGZ1906,
KHM1906,LAO,THA
KOR1906,
KWT1906,
LAO1906,CHN,IND,KHM,THA
LBN1906,
LBR1906,
LBY1906,
LKA1906,IND
LSO1906,
LTU1906,
LUX1906,BEL,DEU,FRA
LVA1906,
MAR1906,DZA
MDA1906,
MDG1906,MOZ,MUS
MDV1906,IND
MEX1906,CUB,GTM,USA
MKD1906,
MLI1906,BEN,CIV,DZA,GHA,GIN,MRT,NER,SEN
MLT1906,ITA,TUN
MMR1906,
MNE1906,
MNG1906,
MOZ1906,MDG,MWI,SWZ,TZA,ZWE
MRT1906,DZA,MLI,SEN
MUS1906,MDG
MWI1906,MOZ,TZA
MYS1906,
NAM1906,AGO,BWA,ZWE
NER1906,BEN,DZA,MLI,TCD,TUR
NGA1906,
NIC1906,HND
NLD1906,BEL,DEU
NOR1906,RUS,SWE
NPL1906,CHN,IND
NZL1906,AUS
OMN1906,ARE
PAK1906,
PAN1906,COL
PER1906,BOL,BRA,CHL,COL,ECU
PHL1906,CHN,IDN,TWN
PNG1906,
POL1906,
PRK1906,
PRT1906,ESP
PRY1906,ARG,BOL,BRA
PSB1906,
PSE1906,
PSG1906,
QAT1906,
ROU1906,RUS,SRB,TUR
RUS1906,AFG,CHN,DEU,IND,IRN,NOR,ROU,SWE,TUR
RWA1906,
SAU1906,
SDN1906,COD,COG,EGY,ERI,ETH,KEN,TCD,UGA
SEN1906,CPV,GIN,GMB,GNB,MLI,MRT
SGP1906,
SLB1906,AUS,FJI
SLE1906,GIN
SLV1906,GTM,HND
SML1906,DJI,ETH
SOM1906,
SRB1906,ROU,TUR
SSD1906,
STP1906,
SUR1906,BRA,GUY
SVK1906,
SVN1906,
SWE1906,NOR,RUS
SWZ1906,MOZ
SYC1906,
SYR1906,
TCD1906,COG,EGY,NER,SDN,TUR
TGO1906,
THA1906,IND,KHM,LAO
TJK1906,
TKM1906,
TLS1906,AUS,IDN
TTO1906,BRB,VEN
